Entity,Code,Day,"Birth rate per day, on a monthly basis"
Australia,AUS,2020-02-29,30.824703
Australia,AUS,2020-03-31,31.342497
Australia,AUS,2020-04-30,30.978155
Australia,AUS,2020-05-31,30.839071
Australia,AUS,2020-06-30,31.003641
Australia,AUS,2020-07-31,30.88669
Australia,AUS,2020-08-31,30.157959
Australia,AUS,2020-09-30,30.929161
Australia,AUS,2020-10-31,29.972105
Australia,AUS,2020-11-30,28.914564
Australia,AUS,2020-12-31,28.54043
Australia,AUS,2021-01-31,31.5819
Australia,AUS,2021-02-28,34.966904
Australia,AUS,2021-03-31,35.06515
Australia,AUS,2021-04-30,33.55073
Australia,AUS,2021-05-31,32.934196
Australia,AUS,2021-06-30,33.156998
Australia,AUS,2021-07-31,32.138313
Australia,AUS,2021-08-31,31.365616
Australia,AUS,2021-09-30,32.327106
Australia,AUS,2021-10-31,31.74186
Australia,AUS,2021-11-30,30.726376
Australia,AUS,2021-12-31,30.387918
Austria,AUT,1914-01-31,63.47905
Austria,AUT,1914-02-28,67.23031
Austria,AUT,1914-03-31,64.80531
Austria,AUT,1914-04-30,67.45597
Austria,AUT,1914-05-31,67.14604
Austria,AUT,1914-06-30,63.45035
Austria,AUT,1914-07-31,62.73448
Austria,AUT,1914-08-31,62.971813
Austria,AUT,1914-09-30,61.54131
Austria,AUT,1914-10-31,61.98526
Austria,AUT,1914-11-30,62.724243
Austria,AUT,1914-12-31,61.654858
Austria,AUT,1915-01-31,64.94026
Austria,AUT,1915-02-28,66.44718
Austria,AUT,1915-03-31,64.875114
Austria,AUT,1915-04-30,59.103317
Austria,AUT,1915-05-31,46.74489
Austria,AUT,1915-06-30,43.008713
Austria,AUT,1915-07-31,45.46051
Austria,AUT,1915-08-31,41.965694
Austria,AUT,1915-09-30,43.62422
Austria,AUT,1915-10-31,40.299725
Austria,AUT,1915-11-30,39.91193
Austria,AUT,1915-12-31,40.895382
Austria,AUT,1916-01-31,43.049973
Austria,AUT,1916-02-29,42.21346
Austria,AUT,1916-03-31,39.25733
Austria,AUT,1916-04-30,39.18582
Austria,AUT,1916-05-31,39.955364
Austria,AUT,1916-06-30,40.31105
Austria,AUT,1916-07-31,39.946056
Austria,AUT,1916-08-31,37.409874
Austria,AUT,1916-09-30,39.051178
Austria,AUT,1916-10-31,35.37627
Austria,AUT,1916-11-30,34.57912
Austria,AUT,1916-12-31,37.540173
Austria,AUT,1917-01-31,40.38814
Austria,AUT,1917-02-28,39.619976
Austria,AUT,1917-03-31,40.057743
Austria,AUT,1917-04-30,39.34451
Austria,AUT,1917-05-31,39.731995
Austria,AUT,1917-06-30,37.666283
Austria,AUT,1917-07-31,37.80077
Austria,AUT,1917-08-31,34.20358
Austria,AUT,1917-09-30,37.3441
Austria,AUT,1917-10-31,33.44505
Austria,AUT,1917-11-30,28.630798
Austria,AUT,1917-12-31,29.684982
Austria,AUT,1918-01-31,35.232014
Austria,AUT,1918-02-28,35.889824
Austria,AUT,1918-03-31,33.85456
Austria,AUT,1918-04-30,32.756634
Austria,AUT,1918-05-31,32.635334
Austria,AUT,1918-06-30,33.684708
Austria,AUT,1918-07-31,34.748043
Austria,AUT,1918-08-31,36.390747
Austria,AUT,1918-09-30,41.518024
Austria,AUT,1918-10-31,41.56549
Austria,AUT,1918-11-30,40.378372
Austria,AUT,1918-12-31,40.336956
Austria,AUT,1919-01-31,43.04532
Austria,AUT,1919-02-28,44.60725
Austria,AUT,1919-03-31,39.5412
Austria,AUT,1919-04-30,36.20445
Austria,AUT,1919-05-31,36.479164
Austria,AUT,1919-06-30,37.271973
Austria,AUT,1919-07-31,38.18236
Austria,AUT,1919-08-31,50.835358
Austria,AUT,1919-09-30,58.175243
Austria,AUT,1919-10-31,59.779476
Austria,AUT,1919-11-30,61.339348
Austria,AUT,1919-12-31,56.610413
Austria,AUT,1920-01-31,58.53698
Austria,AUT,1920-02-29,61.992
Austria,AUT,1920-03-31,62.292393
Austria,AUT,1920-04-30,58.569557
Austria,AUT,1920-05-31,61.46406
Austria,AUT,1920-06-30,56.198883
Austria,AUT,1920-07-31,56.54526
Austria,AUT,1920-08-31,55.363262
Austria,AUT,1920-09-30,56.872097
Austria,AUT,1920-10-31,53.953236
Austria,AUT,1920-11-30,55.44873
Austria,AUT,1920-12-31,56.50338
Austria,AUT,1921-01-31,60.994053
Austria,AUT,1921-02-28,66.16381
Austria,AUT,1921-03-31,64.34461
Austria,AUT,1921-04-30,61.00755
Austria,AUT,1921-05-31,63.562813
Austria,AUT,1921-06-30,59.41107
Austria,AUT,1921-07-31,58.751045
Austria,AUT,1921-08-31,57.56439
Austria,AUT,1921-09-30,58.463764
Austria,AUT,1921-10-31,55.693665
Austria,AUT,1921-11-30,55.80938
Austria,AUT,1921-12-31,55.535442
Austria,AUT,1922-01-31,60.92425
Austria,AUT,1922-02-28,66.08138
Austria,AUT,1922-03-31,64.27015
Austria,AUT,1922-04-30,60.93542
Austria,AUT,1922-05-31,63.483704
Austria,AUT,1922-06-30,59.34375
Austria,AUT,1922-07-31,58.68124
Austria,AUT,1922-08-31,57.494587
Austria,AUT,1922-09-30,58.391636
Austria,AUT,1922-10-31,55.628513
Austria,AUT,1922-11-30,55.742058
Austria,AUT,1922-12-31,55.47029
Austria,AUT,1923-01-31,59.281548
Austria,AUT,1923-02-28,64.29874
Austria,AUT,1923-03-31,62.529724
Austria,AUT,1923-04-30,59.290855
Austria,AUT,1923-05-31,61.7712
Austria,AUT,1923-06-30,57.742466
Austria,AUT,1923-07-31,57.099033
Austria,AUT,1923-08-31,55.944954
Austria,AUT,1923-09-30,56.814392
Austria,AUT,1923-10-31,54.125416
Austria,AUT,1923-11-30,54.241756
Austria,AUT,1923-12-31,53.976505
Austria,AUT,1924-01-31,57.36429
Austria,AUT,1924-02-29,60.076824
Austria,AUT,1924-03-31,60.505432
Austria,AUT,1924-04-30,57.377007
Austria,AUT,1924-05-31,59.779476
Austria,AUT,1924-06-30,55.8767
Austria,AUT,1924-07-31,55.25623
Austria,AUT,1924-08-31,54.139378
Austria,AUT,1924-09-30,54.982292
Austria,AUT,1924-10-31,52.380337
Austria,AUT,1924-11-30,52.48659
Austria,AUT,1924-12-31,52.231422
Austria,AUT,1925-01-31,54.82345
Austria,AUT,1925-02-28,59.46603
Austria,AUT,1925-03-31,57.82499
Austria,AUT,1925-04-30,54.83322
Austria,AUT,1925-05-31,57.126957
Austria,AUT,1925-06-30,53.400238
Austria,AUT,1925-07-31,52.80381
Austria,AUT,1925-08-31,51.738148
Austria,AUT,1925-09-30,52.544296
Austria,AUT,1925-10-31,50.058216
Austria,AUT,1925-11-30,50.164005
Austria,AUT,1925-12-31,49.91861
Austria,AUT,1926-01-31,51.356556
Austria,AUT,1926-02-28,55.704964
Austria,AUT,1926-03-31,54.167297
Austria,AUT,1926-04-30,51.366173
Austria,AUT,1926-05-31,53.5158
Austria,AUT,1926-06-30,50.024555
Austria,AUT,1926-07-31,49.467216
Austria,AUT,1926-08-31,48.4667
Austria,AUT,1926-09-30,49.221508
Austria,AUT,1926-10-31,46.88915
Austria,AUT,1926-11-30,46.990288
Austria,AUT,1926-12-31,46.75885
Austria,AUT,1927-01-31,48.494625
Austria,AUT,1927-02-28,51.938747
Austria,AUT,1927-03-31,50.649216
Austria,AUT,1927-04-30,48.485783
Austria,AUT,1927-05-31,50.100098
Austria,AUT,1927-06-30,48.004917
Austria,AUT,1927-07-31,46.558746
Austria,AUT,1927-08-31,45.65596
Austria,AUT,1927-09-30,45.764076
Austria,AUT,1927-10-31,43.808502
Austria,AUT,1927-11-30,42.604782
Austria,AUT,1927-12-31,41.15598
Austria,AUT,1928-01-31,47.131134
Austria,AUT,1928-02-29,47.64559
Austria,AUT,1928-03-31,49.439293
Austria,AUT,1928-04-30,46.898922
Austria,AUT,1928-05-31,47.680252
Austria,AUT,1928-06-30,46.903732
Austria,AUT,1928-07-31,46.647167
Austria,AUT,1928-08-31,44.678715
Austria,AUT,1928-09-30,44.67251
Austria,AUT,1928-10-31,44.79505
Austria,AUT,1928-11-30,44.52825
Austria,AUT,1928-12-31,41.160633
Austria,AUT,1929-01-31,43.836422
Austria,AUT,1929-02-28,47.574883
Austria,AUT,1929-03-31,47.038063
Austria,AUT,1929-04-30,46.192047
Austria,AUT,1929-05-31,46.814693
Austria,AUT,1929-06-30,44.73983
Austria,AUT,1929-07-31,45.521008
Austria,AUT,1929-08-31,44.38554
Austria,AUT,1929-09-30,43.816566
Austria,AUT,1929-10-31,41.32816
Austria,AUT,1929-11-30,39.176205
Austria,AUT,1929-12-31,41.20717
Austria,AUT,1930-01-31,46.386566
Austria,AUT,1930-02-28,47.78612
Austria,AUT,1930-03-31,47.5453
Austria,AUT,1930-04-30,46.32669
Austria,AUT,1930-05-31,47.46619
Austria,AUT,1930-06-30,44.557102
Austria,AUT,1930-07-31,45.02773
Austria,AUT,1930-08-31,43.115124
Austria,AUT,1930-09-30,43.37417
Austria,AUT,1930-10-31,41.17459
Austria,AUT,1930-11-30,39.272377
Austria,AUT,1930-12-31,40.9233
Austria,AUT,1931-01-31,46.34003
Austria,AUT,1931-02-28,45.318245
Austria,AUT,1931-03-31,45.404667
Austria,AUT,1931-04-30,43.864655
Austria,AUT,1931-05-31,45.455856
Austria,AUT,1931-06-30,41.883484
Austria,AUT,1931-07-31,42.01223
Austria,AUT,1931-08-31,39.429512
Austria,AUT,1931-09-30,40.503395
Austria,AUT,1931-10-31,38.717518
Austria,AUT,1931-11-30,37.166183
Austria,AUT,1931-12-31,38.345234
Austria,AUT,1932-01-31,43.971375
Austria,AUT,1932-02-29,42.05925
Austria,AUT,1932-03-31,43.28265
Austria,AUT,1932-04-30,41.705563
Austria,AUT,1932-05-31,42.99413
Austria,AUT,1932-06-30,39.762863
Austria,AUT,1932-07-31,39.462086
Austria,AUT,1932-08-31,37.78681
Austria,AUT,1932-09-30,39.464725
Austria,AUT,1932-10-31,38.205627
Austria,AUT,1932-11-30,36.58433
Austria,AUT,1932-12-31,38.46623
Austria,AUT,1933-01-31,39.87625
Austria,AUT,1933-02-28,42.860672
Austria,AUT,1933-03-31,40.406757
Austria,AUT,1933-04-30,40.436073
Austria,AUT,1933-05-31,40.262497
Austria,AUT,1933-06-30,38.132725
Austria,AUT,1933-07-31,38.0381
Austria,AUT,1933-08-31,36.50243
Austria,AUT,1933-09-30,36.58914
Austria,AUT,1933-10-31,34.994682
Austria,AUT,1933-11-30,35.098454
Austria,AUT,1933-12-31,34.25477
Austria,AUT,1934-01-31,38.131172
Austria,AUT,1934-02-28,39.738476
Austria,AUT,1934-03-31,40.02982
Austria,AUT,1934-04-30,38.777084
Austria,AUT,1934-05-31,37.03759
Austria,AUT,1934-06-30,36.08904
Austria,AUT,1934-07-31,34.478138
Austria,AUT,1934-08-31,33.431087
Austria,AUT,1934-09-30,34.550266
Austria,AUT,1934-10-31,33.151875
Austria,AUT,1934-11-30,33.57411
Austria,AUT,1934-12-31,35.581028
Austria,AUT,1935-01-31,38.12652
Austria,AUT,1935-02-28,37.77551
Austria,AUT,1935-03-31,37.52621
Austria,AUT,1935-04-30,36.16117
Austria,AUT,1935-05-31,37.284225
Austria,AUT,1935-06-30,34.478138
Austria,AUT,1935-07-31,34.22219
Austria,AUT,1935-08-31,32.765633
Austria,AUT,1935-09-30,34.223278
Austria,AUT,1935-10-31,33.133263
Austria,AUT,1935-11-30,31.727581
Austria,AUT,1935-12-31,33.356632
Austria,AUT,1936-01-31,37.94503
Austria,AUT,1936-02-29,36.298798
Austria,AUT,1936-03-31,37.349377
Austria,AUT,1936-04-30,35.98806
Austria,AUT,1936-05-31,37.102737
Austria,AUT,1936-06-30,34.314644
Austria,AUT,1936-07-31,34.05932
Austria,AUT,1936-08-31,32.612064
Austria,AUT,1936-09-30,34.059784
Austria,AUT,1936-10-31,32.970387
Austria,AUT,1936-11-30,31.573704
Austria,AUT,1936-12-31,33.19376
Austria,AUT,1937-01-31,36.493122
Austria,AUT,1937-02-28,36.74508
Austria,AUT,1937-03-31,36.130146
Austria,AUT,1937-04-30,34.699337
Austria,AUT,1937-05-31,35.539146
Austria,AUT,1937-06-30,33.02111
Austria,AUT,1937-07-31,32.33285
Austria,AUT,1937-08-31,31.755812
Austria,AUT,1937-09-30,33.843395
Austria,AUT,1937-10-31,33.258907
Austria,AUT,1937-11-30,31.756432
Austria,AUT,1937-12-31,34.119816
Austria,AUT,1938-01-31,36.38144
Austria,AUT,1938-02-28,38.0022
Austria,AUT,1938-03-31,37.293533
Austria,AUT,1938-04-30,36.690125
Austria,AUT,1938-05-31,36.367477
Austria,AUT,1938-06-30,36.464115
Austria,AUT,1938-07-31,34.03605
Austria,AUT,1938-08-31,34.02209
Austria,AUT,1938-09-30,36.165977
Austria,AUT,1938-10-31,37.442448
Austria,AUT,1938-11-30,39.29642
Austria,AUT,1938-12-31,42.868484
Austria,AUT,1939-01-31,50.579414
Austria,AUT,1939-02-28,54.05628
Austria,AUT,1939-03-31,54.167297
Austria,AUT,1939-04-30,55.35256
Austria,AUT,1939-05-31,54.25572
Austria,AUT,1939-06-30,56.14599
Austria,AUT,1939-07-31,56.0706
Austria,AUT,1939-08-31,54.860676
Austria,AUT,1939-09-30,57.227936
Austria,AUT,1939-10-31,53.231937
Austria,AUT,1939-11-30,51.77972
Austria,AUT,1939-12-31,55.99149
Austria,AUT,1940-01-31,65.98731
Austria,AUT,1940-02-29,67.31967
Austria,AUT,1940-03-31,64.312035
Austria,AUT,1940-04-30,62.676155
Austria,AUT,1940-05-31,58.83481
Austria,AUT,1940-06-30,51.88551
Austria,AUT,1940-07-31,53.278473
Austria,AUT,1940-08-31,54.12076
Austria,AUT,1940-09-30,58.98791
Austria,AUT,1940-10-31,51.99409
Austria,AUT,1940-11-30,50.380398
Austria,AUT,1940-12-31,50.86328
Austria,AUT,1941-01-31,53.380848
Austria,AUT,1941-02-28,50.52706
Austria,AUT,1941-03-31,50.69575
Austria,AUT,1941-04-30,54.487
Austria,AUT,1941-05-31,58.34153
Austria,AUT,1941-06-30,55.357365
Austria,AUT,1941-07-31,54.27433
Austria,AUT,1941-08-31,53.571644
Austria,AUT,1941-09-30,60.738262
Austria,AUT,1941-10-31,52.09647
Austria,AUT,1941-11-30,50.231327
Austria,AUT,1941-12-31,48.392246
Austria,AUT,1942-01-31,49.188004
Austria,AUT,1942-02-28,48.93505
Austria,AUT,1942-03-31,47.121826
Austria,AUT,1942-04-30,47.41826
Austria,AUT,1942-05-31,49.295033
Austria,AUT,1942-06-30,45.663094
Austria,AUT,1942-07-31,43.761967
Austria,AUT,1942-08-31,43.58048
Austria,AUT,1942-09-30,50.178432
Austria,AUT,1942-10-31,42.44501
Austria,AUT,1942-11-30,40.570717
Austria,AUT,1942-12-31,43.119778
Austria,AUT,1943-01-31,46.09339
Austria,AUT,1943-02-28,49.903652
Austria,AUT,1943-03-31,49.42068
Austria,AUT,1943-04-30,48.726215
Austria,AUT,1943-05-31,48.717995
Austria,AUT,1943-06-30,46.961433
Austria,AUT,1943-07-31,48.508583
Austria,AUT,1943-08-31,47.000835
Austria,AUT,1943-09-30,54.963055
Austria,AUT,1943-10-31,48.1363
Austria,AUT,1943-11-30,45.514027
Austria,AUT,1943-12-31,47.00549
Austria,AUT,1944-01-31,54.199875
Austria,AUT,1944-02-29,54.226833
Austria,AUT,1944-03-31,54.776913
Austria,AUT,1944-04-30,51.69797
Austria,AUT,1944-05-31,48.927402
Austria,AUT,1944-06-30,47.966446
Austria,AUT,1944-07-31,47.866394
Austria,AUT,1944-08-31,48.615616
Austria,AUT,1944-09-30,52.85686
Austria,AUT,1944-10-31,47.908276
Austria,AUT,1944-11-30,45.735226
Austria,AUT,1944-12-31,45.82814
Austria,AUT,1945-01-31,50.49565
Austria,AUT,1945-02-28,51.1041
Austria,AUT,1945-03-31,48.164223
Austria,AUT,1945-04-30,43.826183
Austria,AUT,1945-05-31,42.147186
Austria,AUT,1945-06-30,38.450096
Austria,AUT,1945-07-31,38.26147
Austria,AUT,1945-08-31,36.967785
Austria,AUT,1945-09-30,38.64725
Austria,AUT,1945-10-31,34.627052
Austria,AUT,1945-11-30,30.015696
Austria,AUT,1945-12-31,28.833384
Austria,AUT,1946-01-31,35.44142
Austria,AUT,1946-02-28,39.48602
Austria,AUT,1946-03-31,38.79663
Austria,AUT,1946-04-30,38.69053
Austria,AUT,1946-05-31,39.769222
Austria,AUT,1946-06-30,43.52324
Austria,AUT,1946-07-31,45.660614
Austria,AUT,1946-08-31,46.409836
Austria,AUT,1946-09-30,50.76509
Austria,AUT,1946-10-31,48.899483
Austria,AUT,1946-11-30,49.79855
Austria,AUT,1946-12-31,50.425846
Austria,AUT,1947-01-31,56.76863
Austria,AUT,1947-02-28,55.901814
Austria,AUT,1947-03-31,54.70609
Austria,AUT,1947-04-30,51.341183
Austria,AUT,1947-05-31,51.596195
Austria,AUT,1947-06-30,51.180542
Austria,AUT,1947-07-31,49.74447
Austria,AUT,1947-08-31,47.62885
Austria,AUT,1947-09-30,51.630516
Austria,AUT,1947-10-31,48.704365
Austria,AUT,1947-11-30,45.95446
Austria,AUT,1947-12-31,45.685036
Austria,AUT,1948-01-31,51.800056
Austria,AUT,1948-02-29,53.043037
Austria,AUT,1948-03-31,51.942238
Austria,AUT,1948-04-30,48.244747
Austria,AUT,1948-05-31,47.716312
Austria,AUT,1948-06-30,46.813267
Austria,AUT,1948-07-31,47.0965
Austria,AUT,1948-08-31,46.060368
Austria,AUT,1948-09-30,48.72554
Austria,AUT,1948-10-31,46.646355
Austria,AUT,1948-11-30,45.68143
Austria,AUT,1948-12-31,47.288437
Austria,AUT,1949-01-31,49.60392
Austria,AUT,1949-02-28,52.194824
Austria,AUT,1949-03-31,48.84425
Austria,AUT,1949-04-30,47.367947
Austria,AUT,1949-05-31,46.188923
Austria,AUT,1949-06-30,44.56068
Austria,AUT,1949-07-31,44.141068
Austria,AUT,1949-08-31,42.370956
Austria,AUT,1949-09-30,43.927574
Austria,AUT,1949-10-31,38.680786
Austria,AUT,1949-11-30,40.070766
Austria,AUT,1949-12-31,39.51713
Austria,AUT,1950-01-31,44.11079
Austria,AUT,1950-02-28,46.29032
Austria,AUT,1950-03-31,46.898987
Austria,AUT,1950-04-30,45.48474
Austria,AUT,1950-05-31,44.21425
Austria,AUT,1950-06-30,42.13358
Austria,AUT,1950-07-31,41.84074
Austria,AUT,1950-08-31,39.488876
Austria,AUT,1950-09-30,41.955116
Austria,AUT,1950-10-31,39.56124
Austria,AUT,1950-11-30,40.11711
Austria,AUT,1950-12-31,39.424305
Austria,AUT,1951-01-31,41.94203
Austria,AUT,1951-02-28,44.23664
Austria,AUT,1951-03-31,43.710033
Austria,AUT,1951-04-30,42.599747
Austria,AUT,1951-05-31,42.62622
Austria,AUT,1951-06-30,40.171013
Austria,AUT,1951-07-31,40.215378
Austria,AUT,1951-08-31,38.264736
Austria,AUT,1951-09-30,40.521236
Austria,AUT,1951-10-31,38.850647
Austria,AUT,1951-11-30,36.767418
Austria,AUT,1951-12-31,37.825443
Austria,AUT,1952-01-31,41.052784
Austria,AUT,1952-02-29,43.031353
Austria,AUT,1952-03-31,43.402355
Austria,AUT,1952-04-30,43.42809
Austria,AUT,1952-05-31,42.347286
Austria,AUT,1952-06-30,40.239838
Austria,AUT,1952-07-31,38.74504
Austria,AUT,1952-08-31,39.475006
Austria,AUT,1952-09-30,41.487347
Austria,AUT,1952-10-31,38.09437
Austria,AUT,1952-11-30,38.853004
Austria,AUT,1952-12-31,37.631165
Austria,AUT,1953-01-31,41.252453
Austria,AUT,1953-02-28,43.47266
Austria,AUT,1953-03-31,44.159584
Austria,AUT,1953-04-30,43.126476
Austria,AUT,1953-05-31,42.620735
Austria,AUT,1953-06-30,39.858486
Austria,AUT,1953-07-31,40.19356
Austria,AUT,1953-08-31,38.524265
Austria,AUT,1953-09-30,39.90598
Austria,AUT,1953-10-31,38.38277
Austria,AUT,1953-11-30,37.409077
Austria,AUT,1953-12-31,39.204216
Austria,AUT,1954-01-31,42.931187
Austria,AUT,1954-02-28,44.735256
Austria,AUT,1954-03-31,43.447823
Austria,AUT,1954-04-30,41.51847
Austria,AUT,1954-05-31,43.025078
Austria,AUT,1954-06-30,40.7365
Austria,AUT,1954-07-31,39.54386
Austria,AUT,1954-08-31,38.36387
Austria,AUT,1954-09-30,41.405846
Austria,AUT,1954-10-31,37.95168
Austria,AUT,1954-11-30,39.40475
Austria,AUT,1954-12-31,39.918415
Austria,AUT,1955-01-31,42.604057
Austria,AUT,1955-02-28,45.684975
Austria,AUT,1955-03-31,45.497784
Austria,AUT,1955-04-30,44.453587
Austria,AUT,1955-05-31,44.89357
Austria,AUT,1955-06-30,42.25547
Austria,AUT,1955-07-31,41.108376
Austria,AUT,1955-08-31,41.32898
Austria,AUT,1955-09-30,43.18885
Austria,AUT,1955-10-31,41.44045
Austria,AUT,1955-11-30,40.521313
Austria,AUT,1955-12-31,41.17584
Austria,AUT,1956-01-31,44.785336
Austria,AUT,1956-02-29,49.522774
Austria,AUT,1956-03-31,49.22996
Austria,AUT,1956-04-30,46.790455
Austria,AUT,1956-05-31,47.01804
Austria,AUT,1956-06-30,43.55132
Austria,AUT,1956-07-31,44.57477
Austria,AUT,1956-08-31,44.67348
Austria,AUT,1956-09-30,46.561825
Austria,AUT,1956-10-31,43.42341
Austria,AUT,1956-11-30,43.352707
Austria,AUT,1956-12-31,43.022568
Austria,AUT,1957-01-31,47.124126
Austria,AUT,1957-02-28,49.94741
Austria,AUT,1957-03-31,50.01656
Austria,AUT,1957-04-30,50.186214
Austria,AUT,1957-05-31,48.596886
Austria,AUT,1957-06-30,46.71465
Austria,AUT,1957-07-31,43.130905
Austria,AUT,1957-08-31,43.583157
Austria,AUT,1957-09-30,47.832466
Austria,AUT,1957-10-31,44.699863
Austria,AUT,1957-11-30,43.92178
Austria,AUT,1957-12-31,45.03375
Austria,AUT,1958-01-31,47.852623
Austria,AUT,1958-02-28,51.1282
Austria,AUT,1958-03-31,51.95013
Austria,AUT,1958-04-30,48.63512
Austria,AUT,1958-05-31,49.913296
Austria,AUT,1958-06-30,44.95401
Austria,AUT,1958-07-31,41.82568
Austria,AUT,1958-08-31,42.22548
Austria,AUT,1958-09-30,48.16105
Austria,AUT,1958-10-31,46.258427
Austria,AUT,1958-11-30,44.985447
Austria,AUT,1958-12-31,46.08194
Austria,AUT,1959-01-31,49.794506
Austria,AUT,1959-02-28,52.99172
Austria,AUT,1959-03-31,52.990757
Austria,AUT,1959-04-30,51.12522
Austria,AUT,1959-05-31,48.60595
Austria,AUT,1959-06-30,48.828526
Austria,AUT,1959-07-31,46.840164
Austria,AUT,1959-08-31,46.19274
Austria,AUT,1959-09-30,46.978516
Austria,AUT,1959-10-31,46.093853
Austria,AUT,1959-11-30,46.83897
Austria,AUT,1959-12-31,46.288925
Austria,AUT,1960-01-31,48.947052
Austria,AUT,1960-02-29,52.90944
Austria,AUT,1960-03-31,51.08981
Austria,AUT,1960-04-30,50.753674
Austria,AUT,1960-05-31,50.842068
Austria,AUT,1960-06-30,49.87949
Austria,AUT,1960-07-31,48.296627
Austria,AUT,1960-08-31,48.354794
Austria,AUT,1960-09-30,49.70527
Austria,AUT,1960-10-31,46.01566
Austria,AUT,1960-11-30,44.153416
Austria,AUT,1960-12-31,45.448364
Austria,AUT,1961-01-31,51.932972
Austria,AUT,1961-02-28,53.74342
Austria,AUT,1961-03-31,54.512184
Austria,AUT,1961-04-30,53.737293
Austria,AUT,1961-05-31,51.80409
Austria,AUT,1961-06-30,48.80135
Austria,AUT,1961-07-31,48.682663
Austria,AUT,1961-08-31,49.258495
Austria,AUT,1961-09-30,50.55492
Austria,AUT,1961-10-31,49.17194
Austria,AUT,1961-11-30,48.339073
Austria,AUT,1961-12-31,50.31168
Austria,AUT,1962-01-31,51.892845
Austria,AUT,1962-02-28,54.711185
Austria,AUT,1962-03-31,53.90283
Austria,AUT,1962-04-30,53.816658
Austria,AUT,1962-05-31,52.253323
Austria,AUT,1962-06-30,51.51148
Austria,AUT,1962-07-31,49.050602
Austria,AUT,1962-08-31,49.80347
Austria,AUT,1962-09-30,51.320568
Austria,AUT,1962-10-31,48.252712
Austria,AUT,1962-11-30,48.459183
Austria,AUT,1962-12-31,50.081165
Austria,AUT,1963-01-31,53.25408
Austria,AUT,1963-02-28,55.173077
Austria,AUT,1963-03-31,57.520252
Austria,AUT,1963-04-30,54.94608
Austria,AUT,1963-05-31,53.616474
Austria,AUT,1963-06-30,51.825912
Austria,AUT,1963-07-31,50.278934
Austria,AUT,1963-08-31,48.210793
Austria,AUT,1963-09-30,52.45376
Austria,AUT,1963-10-31,47.963974
Austria,AUT,1963-11-30,47.04122
Austria,AUT,1963-12-31,46.040886
Austria,AUT,1964-01-31,50.82781
Austria,AUT,1964-02-29,54.96849
Austria,AUT,1964-03-31,55.49367
Austria,AUT,1964-04-30,52.68442
Austria,AUT,1964-05-31,51.47534
Austria,AUT,1964-06-30,50.026447
Austria,AUT,1964-07-31,50.127705
Austria,AUT,1964-08-31,49.05997
Austria,AUT,1964-09-30,51.921192
Austria,AUT,1964-10-31,47.84654
Austria,AUT,1964-11-30,46.646656
Austria,AUT,1964-12-31,46.920826
Austria,AUT,1965-01-31,50.647453
Austria,AUT,1965-02-28,54.26612
Austria,AUT,1965-03-31,53.368572
Austria,AUT,1965-04-30,51.481163
Austria,AUT,1965-05-31,50.296093
